title,authors,pdf
Towards Generalizable Multi-Object Tracking,"{Qin, Zheng; Wang, Le; Zhou, Sanping; Fu, Panpan; Hua, Gang; Tang, Wei}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Qin_Towards_Generalizable_Multi-Object_CVPR_2024_supplemental.pdf
POPDG: Popular 3D Dance Generation with PopDanceSet,"{Luo, Zhenye; Ren, Min; Hu, Xuecai; Huang, Yongzhen; Yao, Li}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Luo_POPDG_Popular_3D_CVPR_2024_supplemental.pdf
Image Neural Field Diffusion Models,"{Chen, Yinbo; Wang, Oliver; Zhang, Richard; Shechtman, Eli; Wang, Xiaolong; Gharbi, Michael}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Chen_Image_Neural_Field_CVPR_2024_supplemental.pdf
Discriminative Probing and Tuning for Text-to-Image Generation,"{Qu, Leigang; Wang, Wenjie; Li, Yongqi; Zhang, Hanwang; Nie, Liqiang; Chua, Tat-Seng}",https://openaccess.thecvf.com/content/CVPR2024/papers/Qu_Discriminative_Probing_and_Tuning_for_Text-to-Image_Generation_CVPR_2024_paper.pdf
Slice3D: Multi-Slice Occlusion-Revealing Single View 3D Reconstruction,"{Wang, Yizhi; Lira, Wallace; Wang, Wenqi; Mahdavi-Amiri, Ali; Zhang, Hao}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_Slice3D_Multi-Slice_Occlusion-Revealing_CVPR_2024_supplemental.pdf
Towards More Accurate Diffusion Model Acceleration with A Timestep Tuner,"{Xia, Mengfei; Shen, Yujun; Lei, Changsong; Zhou, Yu; Zhao, Deli; Yi, Ran; Wang, Wenping; Liu, Yong-Jin}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Xia_Towards_More_Accurate_CVPR_2024_supplemental.pdf
Rethinking Generalizable Face Anti-spoofing via Hierarchical Prototype-guided Distribution Refinement in Hyperbolic Space,"{Hu, Chengyang; Zhang, Ke-Yue; Yao, Taiping; Ding, Shouhong; Ma, Lizhuang}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Hu_Rethinking_Generalizable_Face_CVPR_2024_supplemental.pdf
IIRP-Net: Iterative Inference Residual Pyramid Network for Enhanced Image Registration,"{Ma, Tai; Zhang, Suwei; Li, Jiafeng; Wen, Ying}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Ma_IIRP-Net_Iterative_Inference_CVPR_2024_supplemental.pdf
Learning without Exact Guidance: Updating Large-scale High-resolution Land Cover Maps from Low-resolution Historical Labels,"{Li, Zhuohong; He, Wei; Li, Jiepan; Lu, Fangxiao; Zhang, Hongyan}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Li_Learning_without_Exact_CVPR_2024_supplemental.pdf
GenesisTex: Adapting Image Denoising Diffusion to Texture Space,"{Gao, Chenjian; Jiang, Boyan; Li, Xinghui; Zhang, Yingpeng; Yu, Qian}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Gao_GenesisTex_Adapting_Image_CVPR_2024_supplemental.pdf
TTA-EVF: Test-Time Adaptation for Event-based Video Frame Interpolation via Reliable Pixel and Sample Estimation,"{Cho, Hoonhee; Kim, Taewoo; Jeong, Yuhwan; Yoon, Kuk-Jin}",https://openaccess.thecvf.com/content/CVPR2024/papers/Cho_TTA-EVF_Test-Time_Adaptation_for_Event-based_Video_Frame_Interpolation_via_Reliable_CVPR_2024_paper.pdf
Image-to-Image Matching via Foundation Models: A New Perspective for Open-Vocabulary Semantic Segmentation,"{Wang, Yuan; Sun, Rui; Luo, Naisong; Pan, Yuwen; Zhang, Tianzhu}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_Image-to-Image_Matching_via_CVPR_2024_supplemental.pdf
BigGait: Learning Gait Representation You Want by Large Vision Models,"{Ye, Dingqiang; Fan, Chao; Ma, Jingzhe; Liu, Xiaoming; Yu, Shiqi}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Ye_BigGait_Learning_Gait_CVPR_2024_supplemental.pdf
BEVNeXt: Reviving Dense BEV Frameworks for 3D Object Detection,"{Li, Zhenxin; Lan, Shiyi; Alvarez, Jose M.; Wu, Zuxuan}",https://openaccess.thecvf.com/content/CVPR2024/papers/Li_BEVNeXt_Reviving_Dense_BEV_Frameworks_for_3D_Object_Detection_CVPR_2024_paper.pdf
SNIFFER: Multimodal Large Language Model for Explainable Out-of-Context Misinformation Detection,"{Qi, Peng; Yan, Zehong; Hsu, Wynne; Lee, Mong Li}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Qi_SNIFFER_Multimodal_Large_CVPR_2024_supplemental.pdf
Beyond Seen Primitive Concepts and Attribute-Object Compositional Learning,"{Saini, Nirat; Pham, Khoi; Shrivastava, Abhinav}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Saini_Beyond_Seen_Primitive_CVPR_2024_supplemental.pdf
Unleashing Network Potentials for Semantic Scene Completion,"{Wang, Fengyun; Sun, Qianru; Zhang, Dong; Tang, Jinhui}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_Unleashing_Network_Potentials_CVPR_2024_supplemental.pdf
HOIST-Former: Hand-held Objects Identification Segmentation and Tracking in the Wild,"{Narasimhaswamy, Supreeth; Nguyen, Huy Anh; Huang, Lihan; Hoai, Minh}",https://openaccess.thecvf.com/content/CVPR2024/papers/Narasimhaswamy_HOIST-Former_Hand-held_Objects_Identification_Segmentation_and_Tracking_in_the_Wild_CVPR_2024_paper.pdf
Contextrast: Contextual Contrastive Learning for Semantic Segmentation,"{Sung, Changki; Kim, Wanhee; An, Jungho; Lee, Wooju; Lim, Hyungtae; Myung, Hyun}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Sung_Contextrast_Contextual_Contrastive_CVPR_2024_supplemental.pdf
Learning Occupancy for Monocular 3D Object Detection,"{Peng, Liang; Xu, Junkai; Cheng, Haoran; Yang, Zheng; Wu, Xiaopei; Qian, Wei; Wang, Wenxiao; Wu, Boxi; Cai, Deng}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Peng_Learning_Occupancy_for_CVPR_2024_supplemental.pdf
LAA-Net: Localized Artifact Attention Network for Quality-Agnostic and Generalizable Deepfake Detection,"{Nguyen, Dat; Mejri, Nesryne; Singh, Inder Pal; Kuleshova, Polina; Astrid, Marcella; Kacem, Anis; Ghorbel, Enjie; Aouada, Djamila}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Nguyen_LAA-Net_Localized_Artifact_CVPR_2024_supplemental.pdf
LEAD: Learning Decomposition for Source-free Universal Domain Adaptation,"{Qu, Sanqing; Zou, Tianpei; He, Lianghua; R\""ohrbein, Florian; Knoll, Alois; Chen, Guang; Jiang, Changjun}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Qu_LEAD_Learning_Decomposition_CVPR_2024_supplemental.pdf
AUEditNet: Dual-Branch Facial Action Unit Intensity Manipulation with Implicit Disentanglement,"{Jin, Shiwei; Wang, Zhen; Wang, Lei; Liu, Peng; Bi, Ning; Nguyen, Truong}",https://openaccess.thecvf.com/content/CVPR2024/papers/Jin_AUEditNet_Dual-Branch_Facial_Action_Unit_Intensity_Manipulation_with_Implicit_Disentanglement_CVPR_2024_paper.pdf
BodyMAP - Jointly Predicting Body Mesh and 3D Applied Pressure Map for People in Bed,"{Tandon, Abhishek; Goyal, Anujraaj; Clever, Henry M.; Erickson, Zackory}",https://openaccess.thecvf.com/content/CVPR2024/papers/Tandon_BodyMAP_-_Jointly_Predicting_Body_Mesh_and_3D_Applied_Pressure_CVPR_2024_paper.pdf
OneLLM: One Framework to Align All Modalities with Language,"{Han, Jiaming; Gong, Kaixiong; Zhang, Yiyuan; Wang, Jiaqi; Zhang, Kaipeng; Lin, Dahua; Qiao, Yu; Gao, Peng; Yue, Xiangyu}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Han_OneLLM_One_Framework_CVPR_2024_supplemental.pdf
PAD: Patch-Agnostic Defense against Adversarial Patch Attacks,"{Jing, Lihua; Wang, Rui; Ren, Wenqi; Dong, Xin; Zou, Cong}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Jing_PAD_Patch-Agnostic_Defense_CVPR_2024_supplemental.pdf
MULAN: A Multi Layer Annotated Dataset for Controllable Text-to-Image Generation,"{Tudosiu, Petru-Daniel; Yang, Yongxin; Zhang, Shifeng; Chen, Fei; McDonagh, Steven; Lampouras, Gerasimos; Iacobacci, Ignacio; Parisot, Sarah}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Tudosiu_MULAN_A_Multi_CVPR_2024_supplemental.pdf
Rotation-Agnostic Image Representation Learning for Digital Pathology,"{Alfasly, Saghir; Shafique, Abubakr; Nejat, Peyman; Khan, Jibran; Alsaafin, Areej; Alabtah, Ghazal; Tizhoosh, H.R.}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Alfasly_Rotation-Agnostic_Image_Representation_CVPR_2024_supplemental.pdf
Unbiased Faster R-CNN for Single-source Domain Generalized Object Detection,"{Liu, Yajing; Zhou, Shijun; Liu, Xiyao; Hao, Chunhui; Fan, Baojie; Tian, Jiandong}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Liu_Unbiased_Faster_R-CNN_CVPR_2024_supplemental.pdf
Super-Resolution Reconstruction from Bayer-Pattern Spike Streams,"{Dong, Yanchen; Xiong, Ruiqin; Zhang, Jian; Yu, Zhaofei; Fan, Xiaopeng; Zhu, Shuyuan; Huang, Tiejun}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Dong_Super-Resolution_Reconstruction_from_CVPR_2024_supplemental.pdf
EASE-DETR: Easing the Competition among Object Queries,"{Gao, Yulu; Sun, Yifan; Ding, Xudong; Zhao, Chuyang; Liu, Si}",https://openaccess.thecvf.com/content/CVPR2024/papers/Gao_EASE-DETR_Easing_the_Competition_among_Object_Queries_CVPR_2024_paper.pdf
KPConvX: Modernizing Kernel Point Convolution with Kernel Attention,"{Thomas, Hugues; Tsai, Yao-Hung Hubert; Barfoot, Timothy D.; Zhang, Jian}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Thomas_KPConvX_Modernizing_Kernel_CVPR_2024_supplemental.pdf
Clockwork Diffusion: Efficient Generation With Model-Step Distillation,"{Habibian, Amirhossein; Ghodrati, Amir; Fathima, Noor; Sautiere, Guillaume; Garrepalli, Risheek; Porikli, Fatih; Petersen, Jens}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Habibian_Clockwork_Diffusion_Efficient_CVPR_2024_supplemental.pdf
Pick-or-Mix: Dynamic Channel Sampling for ConvNets,"{Kumar, Ashish; Kim, Daneul; Park, Jaesik; Behera, Laxmidhar}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Kumar_Pick-or-Mix_Dynamic_Channel_CVPR_2024_supplemental.pdf
Self-Discovering Interpretable Diffusion Latent Directions for Responsible Text-to-Image Generation,"{Li, Hang; Shen, Chengzhi; Torr, Philip; Tresp, Volker; Gu, Jindong}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Li_Self-Discovering_Interpretable_Diffusion_CVPR_2024_supplemental.pdf
HiLo: Detailed and Robust 3D Clothed Human Reconstruction with High-and Low-Frequency Information of Parametric Models,"{Yang, Yifan; Liu, Dong; Zhang, Shuhai; Deng, Zeshuai; Huang, Zixiong; Tan, Mingkui}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yang_HiLo_Detailed_and_CVPR_2024_supplemental.pdf
Promptable Behaviors: Personalizing Multi-Objective Rewards from Human Preferences,"{Hwang, Minyoung; Weihs, Luca; Park, Chanwoo; Lee, Kimin; Kembhavi, Aniruddha; Ehsani, Kiana}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Hwang_Promptable_Behaviors_Personalizing_CVPR_2024_supplemental.pdf
Stationary Representations: Optimally Approximating Compatibility and Implications for Improved Model Replacements,"{Biondi, Niccol\`o; Pernici, Federico; Ricci, Simone; Del Bimbo, Alberto}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Biondi_Stationary_Representations_Optimally_CVPR_2024_supplemental.pdf
Towards Calibrated Multi-label Deep Neural Networks,"{Cheng, Jiacheng; Vasconcelos, Nuno}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Cheng_Towards_Calibrated_Multi-label_CVPR_2024_supplemental.pdf
SceneTex: High-Quality Texture Synthesis for Indoor Scenes via Diffusion Priors,"{Chen, Dave Zhenyu; Li, Haoxuan; Lee, Hsin-Ying; Tulyakov, Sergey; Nie{\ss}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Chen_SceneTex_High-Quality_Texture_CVPR_2024_supplemental.pdf
Neural Underwater Scene Representation,"{Tang, Yunkai; Zhu, Chengxuan; Wan, Renjie; Xu, Chao; Shi, Boxin}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Tang_Neural_Underwater_Scene_CVPR_2024_supplemental.pdf
Progress-Aware Online Action Segmentation for Egocentric Procedural Task Videos,"{Shen, Yuhan; Elhamifar, Ehsan}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Shen_Progress-Aware_Online_Action_CVPR_2024_supplemental.pdf
TUMTraf V2X Cooperative Perception Dataset,"{Zimmer, Walter; Wardana, Gerhard Arya; Sritharan, Suren; Zhou, Xingcheng; Song, Rui; Knoll, Alois C.}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zimmer_TUMTraf_V2X_Cooperative_CVPR_2024_supplemental.pdf
Constrained Layout Generation with Factor Graphs,"{Dupty, Mohammed Haroon; Dong, Yanfei; Leng, Sicong; Fu, Guoji; Goh, Yong Liang; Lu, Wei; Lee, Wee Sun}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Dupty_Constrained_Layout_Generation_CVPR_2024_supplemental.pdf
SLICE: Stabilized LIME for Consistent Explanations for Image Classification,"{Bora, Revoti Prasad; Terh\""orst, Philipp; Veldhuis, Raymond; Ramachandra, Raghavendra; Raja, Kiran}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Bora_SLICE_Stabilized_LIME_CVPR_2024_supplemental.pdf
Anomaly Heterogeneity Learning for Open-set Supervised Anomaly Detection,"{Zhu, Jiawen; Ding, Choubo; Tian, Yu; Pang, Guansong}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhu_Anomaly_Heterogeneity_Learning_CVPR_2024_supplemental.pdf
SPECAT: SPatial-spEctral Cumulative-Attention Transformer for High-Resolution Hyperspectral Image Reconstruction,"{Yao, Zhiyang; Liu, Shuyang; Yuan, Xiaoyun; Fang, Lu}",https://openaccess.thecvf.com/content/CVPR2024/papers/Yao_SPECAT_SPatial-spEctral_Cumulative-Attention_Transformer_for_High-Resolution_Hyperspectral_Image_Reconstruction_CVPR_2024_paper.pdf
Attentive Illumination Decomposition Model for Multi-Illuminant White Balancing,"{Kim, Dongyoung; Kim, Jinwoo; Yu, Junsang; Kim, Seon Joo}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Kim_Attentive_Illumination_Decomposition_CVPR_2024_supplemental.pdf
Efficient Stitchable Task Adaptation,"{He, Haoyu; Pan, Zizheng; Liu, Jing; Cai, Jianfei; Zhuang, Bohan}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/He_Efficient_Stitchable_Task_CVPR_2024_supplemental.pdf
Image Processing GNN: Breaking Rigidity in Super-Resolution,"{Tian, Yuchuan; Chen, Hanting; Xu, Chao; Wang, Yunhe}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Tian_Image_Processing_GNN_CVPR_2024_supplemental.pdf
Revisiting Counterfactual Problems in Referring Expression Comprehension,"{Yu, Zhihan; Li, Ruifan}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yu_Revisiting_Counterfactual_Problems_CVPR_2024_supplemental.pdf
DyBluRF: Dynamic Neural Radiance Fields from Blurry Monocular Video,"{Sun, Huiqiang; Li, Xingyi; Shen, Liao; Ye, Xinyi; Xian, Ke; Cao, Zhiguo}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Sun_DyBluRF_Dynamic_Neural_CVPR_2024_supplemental.pdf
Compressed 3D Gaussian Splatting for Accelerated Novel View Synthesis,"{Niedermayr, Simon; Stumpfegger, Josef; Westermann, R\""udiger}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Niedermayr_Compressed_3D_Gaussian_CVPR_2024_supplemental.pdf
Separating the ''Chirp'' from the ''Chat'': Self-supervised Visual Grounding of Sound and Language,"{Hamilton, Mark; Zisserman, Andrew; Hershey, John R.; Freeman, William T.}",https://openaccess.thecvf.com/content/CVPR2024/papers/Hamilton_Separating_the_Chirp_from_the_Chat_Self-supervised_Visual_Grounding_of_CVPR_2024_paper.pdf
Towards Generalizing to Unseen Domains with Few Labels,"{Galappaththige, Chamuditha Jayanga; Baliah, Sanoojan; Gunawardhana, Malitha; Khan, Muhammad Haris}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Galappaththige_Towards_Generalizing_to_CVPR_2024_supplemental.pdf
MA-LMM: Memory-Augmented Large Multimodal Model for Long-Term Video Understanding,"{He, Bo; Li, Hengduo; Jang, Young Kyun; Jia, Menglin; Cao, Xuefei; Shah, Ashish; Shrivastava, Abhinav; Lim, Ser-Nam}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/He_MA-LMM_Memory-Augmented_Large_CVPR_2024_supplemental.pdf
AAMDM: Accelerated Auto-regressive Motion Diffusion Model,"{Li, Tianyu; Qiao, Calvin; Ren, Guanqiao; Yin, KangKang; Ha, Sehoon}",https://openaccess.thecvf.com/content/CVPR2024/papers/Li_AAMDM_Accelerated_Auto-regressive_Motion_Diffusion_Model_CVPR_2024_paper.pdf
Towards Understanding Cross and Self-Attention in Stable Diffusion for Text-Guided Image Editing,"{Liu, Bingyan; Wang, Chengyu; Cao, Tingfeng; Jia, Kui; Huang, Jun}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Liu_Towards_Understanding_Cross_CVPR_2024_supplemental.pdf
Dr2Net: Dynamic Reversible Dual-Residual Networks for Memory-Efficient Finetuning,"{Zhao, Chen; Liu, Shuming; Mangalam, Karttikeya; Qian, Guocheng; Zohra, Fatimah; Alghannam, Abdulmohsen; Malik, Jitendra; Ghanem, Bernard}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhao_Dr2Net_Dynamic_Reversible_CVPR_2024_supplemental.pdf
PNeRV: Enhancing Spatial Consistency via Pyramidal Neural Representation for Videos,"{Zhao, Qi; Asif, M. Salman; Ma, Zhan}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhao_PNeRV_Enhancing_Spatial_CVPR_2024_supplemental.pdf
LTGC: Long-tail Recognition via Leveraging LLMs-driven Generated Content,"{Zhao, Qihao; Dai, Yalun; Li, Hao; Hu, Wei; Zhang, Fan; Liu, Jun}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhao_LTGC_Long-tail_Recognition_CVPR_2024_supplemental.pdf
DiverGen: Improving Instance Segmentation by Learning Wider Data Distribution with More Diverse Generative Data,"{Fan, Chengxiang; Zhu, Muzhi; Chen, Hao; Liu, Yang; Wu, Weijia; Zhang, Huaqi; Shen, Chunhua}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Fan_DiverGen_Improving_Instance_CVPR_2024_supplemental.pdf
Neural Refinement for Absolute Pose Regression with Feature Synthesis,"{Chen, Shuai; Bhalgat, Yash; Li, Xinghui; Bian, Jia-Wang; Li, Kejie; Wang, Zirui; Prisacariu, Victor Adrian}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Chen_Neural_Refinement_for_CVPR_2024_supplemental.pdf
Learning Disentangled Identifiers for Action-Customized Text-to-Image Generation,"{Huang, Siteng; Gong, Biao; Feng, Yutong; Chen, Xi; Fu, Yuqian; Liu, Yu; Wang, Donglin}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Huang_Learning_Disentangled_Identifiers_CVPR_2024_supplemental.pdf
Automatic Controllable Colorization via Imagination,"{Cong, Xiaoyan; Wu, Yue; Chen, Qifeng; Lei, Chenyang}",https://openaccess.thecvf.com/content/CVPR2024/papers/Cong_Automatic_Controllable_Colorization_via_Imagination_CVPR_2024_paper.pdf
Point Transformer V3: Simpler Faster Stronger,"{Wu, Xiaoyang; Jiang, Li; Wang, Peng-Shuai; Liu, Zhijian; Liu, Xihui; Qiao, Yu; Ouyang, Wanli; He, Tong; Zhao, Hengshuang}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wu_Point_Transformer_V3_CVPR_2024_supplemental.pdf
DiffCast: A Unified Framework via Residual Diffusion for Precipitation Nowcasting,"{Yu, Demin; Li, Xutao; Ye, Yunming; Zhang, Baoquan; Luo, Chuyao; Dai, Kuai; Wang, Rui; Chen, Xunlai}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yu_DiffCast_A_Unified_CVPR_2024_supplemental.pdf
Ego-Exo4D: Understanding Skilled Human Activity from First- and Third-Person Perspectives,"{Grauman, Kristen; Westbury, Andrew; Torresani, Lorenzo; Kitani, Kris; Malik, Jitendra; Afouras, Triantafyllos; Ashutosh, Kumar; Baiyya, Vijay; Bansal, Siddhant; Boote, Bikram; Byrne, Eugene; Chavis, Zach; Chen, Joya; Cheng, Feng; Chu, Fu-Jen; Crane, Sean; Dasgupta, Avijit; Dong, Jing; Escobar, Maria; Forigua, Cristhian; Gebreselasie, Abrham; Haresh, Sanjay; Huang, Jing; Islam, Md Mohaiminul; Jain, Suyog; Khirodkar, Rawal; Kukreja, Devansh; Liang, Kevin J; Liu, Jia-Wei; Majumder, Sagnik; Mao, Yongsen; Martin, Miguel; Mavroudi, Effrosyni; Nagarajan, Tushar; Ragusa, Francesco; Ramakrishnan, Santhosh Kumar; Seminara, Luigi; Somayazulu, Arjun; Song, Yale; Su, Shan; Xue, Zihui; Zhang, Edward; Zhang, Jinxu; Castillo, Angela; Chen, Changan; Fu, Xinzhu; Furuta, Ryosuke; Gonzalez, Cristina; Gupta, Prince; Hu, Jiabo; Huang, Yifei; Huang, Yiming; Khoo, Weslie; Kumar, Anush; Kuo, Robert; Lakhavani, Sach; Liu, Miao; Luo, Mi; Luo, Zhengyi; Meredith, Brighid; Miller, Austin; Oguntola, Oluwatumininu; Pan, Xiaqing; Peng, Penny; Pramanick, Shraman; Ramazanova, Merey; Ryan, Fiona; Shan, Wei; Somasundaram, Kiran; Song, Chenan; Southerland, Audrey; Tateno, Masatoshi; Wang, Huiyu; Wang, Yuchen; Yagi, Takuma; Yan, Mingfei; Yang, Xitong; Yu, Zecheng; Zha, Shengxin Cindy; Zhao, Chen; Zhao, Ziwei; Zhu, Zhifan; Zhuo, Jeff; Arbelaez, Pablo; Bertasius, Gedas; Damen, Dima; Engel, Jakob; Farinella, Giovanni Maria; Furnari, Antonino; Ghanem, Bernard; Hoffman, Judy; Jawahar, C.V.; Newcombe, Richard; Park, Hyun Soo; Rehg, James M.; Sato, Yoichi; Savva, Manolis; Shi, Jianbo; Shou, Mike Zheng; Wray, Michael}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Grauman_Ego-Exo4D_Understanding_Skilled_CVPR_2024_supplemental.pdf
